filename	idx	character	case	minTime	maxTime	rhyme	rhyme_duration	f0min	f0max	f0min_time	f0max_time	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20
S22diaNA1	1	小	Name(prefix)	0.7025	0.9225	yaw	0.08687999999999996	122.5	128.777	0.9225	0.8392290249433108	128.777	128.669	128.035	127.401	126.808	126.233	125.782	125.735	125.688	125.585	125.466	125.387	125.4	125.414	125.203	124.95	124.446	123.517	122.589	122.334
S22diaNA1	2	英	Name	0.9225	1.1525	iN	0.19711000000000012	109.308	126.59	0.9809709334227158	1.124849923917893	115.816	112.24	109.922	109.738	110.21	110.272	110.591	111.578	112.337	113.994	117.096	119.746	121.861	123.447	124.415	125.133	125.845	126.386	125.755	123.065
S22diaNA1	3	开	Verb	1.1525	1.28973	@y	0.06631000000000009	109.481	120.872	1.28973	1.22342	121.055	120.69	120.757	120.825	120.853	120.792	120.732	120.649	120.298	119.948	119.597	118.61	117.507	116.404	115.339	114.298	113.257	112.243	111.274	110.304
S22diaNA1	4	哒	Aspect	1.28973	1.3656	a	0.047660000000000036	101.565	107.36	1.3656	1.3288303718801093	106.908	107.052	107.146	107.2	107.255	107.309	107.346	107.123	106.9	106.677	106.454	106.128	105.725	105.321	104.917	104.495	103.833	103.171	102.509	101.847
S22diaNA1	5	杂	Classifier	1.3656	1.4725	a	0.05999999999999983	118.172	121.05	1.4125	1.4338246265509558	116.067	117.258	118.36	119.166	119.971	120.777	121.047	121.044	121.04	121.017	120.793	120.569	120.345	120.177	120.062	119.946	119.83	119.588	119.34	119.092
S22diaNA1	6	椰	Object	1.4725	1.70063	E	0.17927000000000004	111.705	125.276	1.5534816764239263	1.6766435266128121	113.491	112.802	112.297	111.855	111.716	112.497	113.533	114.213	114.633	115.075	115.666	116.749	117.902	119.298	120.895	122.563	124.135	125.141	124.825	122.049
S22diaNA1	7	子	 Object(suffix)	1.70063	1.85578	I	0.06393000000000004	112.13	114.044	1.8068321876543354	1.84578	113.917	113.848	113.741	113.634	113.338	112.903	112.468	112.153	112.255	112.357	112.46	112.697	112.954	113.211	113.444	113.656	113.868	114.097	114.414	114.732
S22diaND1	1	小	Name(prefix)	0.2625	0.4425	yaw	0.08000000000000002	122.23	129.139	0.4277267176315716	0.3625	129.8	129.369	128.846	128.215	127.481	125.989	124.496	124.11	124.043	124.14	124.452	124.748	124.883	125.017	124.155	122.951	122.349	122.646	122.943	123.222
S22diaND1	2	映	Name	0.4425	0.6525	iN	0.18240999999999996	130.167	211.174	0.47009	0.6139314773896616	130.11	131.796	135.584	140.367	146.45	151.525	156.513	160.386	166.697	175.509	181.955	187.277	193.117	198.811	205.068	209.851	210.733	210.0	209.623	207.986
S22diaND1	3	卖	Verb	0.6525	0.7725	@	0.08550999999999997	125.913	172.315	0.7725	0.68699	172.806	170.15	167.758	165.055	162.228	158.714	154.567	151.029	148.748	146.476	144.26	142.044	140.133	138.24	136.317	134.384	132.699	131.212	129.544	127.56
S22diaND1	4	哒	Aspect	0.7725	0.85662	a	0.054180000000000006	105.981	118.91	0.85662	0.80244	120.35	119.779	119.208	118.428	117.421	116.413	115.419	115.179	114.939	114.7	114.446	114.182	113.919	113.567	112.388	111.209	110.031	108.937	107.891	106.845
S22diaND1	5	杂	Classifier	0.85662	1.0525	a	0.13	111.699	122.069	1.0454610309210426	0.938214959743647	117.579	120.57	121.795	121.832	120.791	119.761	118.834	118.102	117.513	117.103	116.886	116.795	116.648	116.434	116.04	115.709	115.269	114.41	112.823	111.981
S22diaND1	6	柚	Object	1.0525	1.22182	o	0.13971	125.34	202.889	1.08211	1.1985218730467142	121.338	124.662	127.882	131.103	134.345	137.496	140.244	144.034	149.405	155.046	160.529	166.8	174.611	186.884	195.249	200.406	202.712	202.847	198.33	193.19
S22diaND1	7	子	 Object(suffix)	1.22182	1.43246	I	0.06318000000000001	100.611	116.773	1.3998965419501135	1.33928	117.504	116.975	116.523	116.117	115.711	115.742	116.008	116.274	115.757	114.877	113.996	112.859	111.619	110.38	109.082	107.764	106.447	104.7	102.832	100.964
S22diaB2	1	小	Name(prefix)	0.15221	0.3593	yaw	0.08678000000000002	118.984	130.001	0.3593	0.27582624716553295	130.001	129.241	126.05	123.005	121.707	120.41	119.948	119.561	119.711	120.033	121.147	122.797	123.921	124.361	124.118	122.068	120.184	119.598	119.012	118.619
S22diaB2	2	莹	Name	0.3593	0.6841	iN	0.29932000000000003	96.746	157.706	0.46205645757571856	0.6841	110.291	107.315	104.728	104.019	101.998	98.665	105.309	107.488	112.121	116.159	123.322	130.187	136.967	141.484	146.302	149.95	153.032	153.422	156.176	157.638
S22diaB2	0	内	EXTRA	0.6841	0.89783	ey	0.18533	126.52	155.712	0.89783	0.7125	155.939	155.385	154.903	154.218	153.464	153.225	153.401	153.457	153.01	152.086	150.814	149.331	147.838	146.168	144.319	142.608	140.96	137.514	133.217	130.295
S22diaB2	3	提	Verb	0.89783	1.03585	ia	0.05994999999999995	109.629	118.81	1.0095847678757512	0.9789512471655328	118.81	118.81	117.205	115.571	113.938	113.464	113.189	112.913	112.092	111.066	110.04	109.815	110.126	110.436	110.98	111.786	112.591	113.301	113.829	114.358
S22diaB2	4	哒	Aspect	1.03585	1.10545	a	0.042259999999999964	114.569	121.277	1.10545	1.0794844746899401	120.013	120.24	120.457	120.674	120.891	121.031	121.094	121.156	121.219	121.264	121.047	120.829	120.612	120.394	119.504	118.209	116.915	115.62	114.29	112.809
S22diaB2	5	杂	Classifier	1.10545	1.21809	a	0.04632999999999998	124.655	139.018	1.21809	1.17176	140.9	139.828	138.763	137.723	136.683	135.642	134.6	133.551	132.501	131.452	130.445	129.678	128.912	128.145	127.386	126.694	126.001	125.308	124.597	123.567
S22diaB2	6	篮	Object	1.21809	1.40432	@n	0.16111999999999993	102.049	121.387	1.2761969466835437	1.3881623122943239	114.634	110.303	106.14	103.147	102.168	102.639	104.006	105.815	107.55	109.715	111.483	113.121	114.55	115.619	116.088	115.901	117.372	120.105	121.178	119.617
S22diaB2	7	子	 Object(suffix)	1.40432	1.49879	I	0.04261000000000004	129.939	140.683	1.45618	1.49879	129.777	130.081	130.326	130.571	130.816	131.119	131.69	132.26	132.831	133.401	134.259	135.199	136.138	137.078	137.922	138.608	139.295	139.981	140.667	140.89
S22diaB2	0	嘞	Other final	1.49879	1.65661	ey	0.18533	126.52	155.712	0.89783	0.7125	155.939	155.385	154.903	154.218	153.464	153.225	153.401	153.457	153.01	152.086	150.814	149.331	147.838	146.168	144.319	142.608	140.96	137.514	133.217	130.295
S22diaN1A2	1	小	Name(prefix)	0.0725	0.2925	yaw	0.09464999999999998	115.54	124.156	0.2808270969035149	0.19785	124.895	124.362	123.148	121.506	120.358	120.129	119.92	119.933	119.945	120.121	120.332	120.558	120.796	120.935	120.836	120.671	118.374	116.077	116.563	117.899
S22diaN1A2	2	英	Name	0.2925	0.5725	iN	0.23810000000000003	101.714	133.86	0.4175477687241057	0.5405030259307915	108.444	106.31	104.617	103.523	102.861	102.741	102.26	101.752	102.385	103.123	106.119	113.307	119.822	124.168	127.693	130.315	133.02	133.858	133.395	129.462
S22diaN1A2	3	开	Verb	0.5725	0.7525	@y	0.08999999999999997	103.882	111.183	0.7307456971358013	0.6625	111.855	110.805	109.898	108.993	108.158	107.322	106.712	106.22	105.793	105.533	105.273	104.895	104.503	104.219	104.038	103.896	104.004	104.113	104.348	104.626
S22diaN1A2	4	哒	Aspect	0.7525	0.80491	a	0.05241000000000007	96.681	104.755	0.80491	0.7525	104.794	104.783	104.772	104.76	104.691	104.575	104.458	104.341	104.155	103.885	103.616	103.347	102.901	102.153	101.406	100.658	99.884	99.043	98.202	97.361
S22diaN1A2	5	杂	Classifier	0.80491	0.9173	a	0.07452999999999999	110.984	114.804	0.9173	0.8646856620684245	112.534	113.573	114.034	114.344	114.655	114.72	114.763	114.791	114.491	114.191	113.873	113.462	113.052	112.63	112.177	111.724	111.391	111.225	111.06	110.933
S22diaN1A2	6	椰	Object	0.9173	1.14959	E	0.2016199999999999	104.364	112.998	1.0109770656180248	1.123757561470293	108.442	107.552	106.69	105.85	105.178	104.697	104.369	104.468	104.793	104.979	105.251	105.784	106.428	107.235	108.458	109.984	111.582	112.706	112.631	110.797
S22diaN1A2	7	子	 Object(suffix)	1.14959	1.30787	I	0.06537000000000015	99.288	106.091	1.2920977724808522	1.2425	106.114	105.461	104.469	103.476	102.652	102.133	101.613	101.108	100.774	100.439	100.105	99.869	99.657	99.445	99.335	99.318	99.301	99.521	100.476	101.432
S22diaF2	1	小	Name(prefix)	0.16126	0.35306	yaw	0.08793999999999996	107.092	120.065	0.35306	0.26832766439909295	120.065	119.76	118.635	117.51	116.885	116.361	115.92	115.606	115.292	114.728	114.154	113.631	113.155	112.647	111.794	110.94	109.695	108.238	106.812	105.5
S22diaF2	2	岳	Name	0.35306	0.58927	o	0.18457999999999997	83.894	131.543	0.44832481475920305	0.5743956605100157	87.464	85.38	84.992	85.304	84.725	83.974	85.995	86.815	88.935	89.576	90.087	93.077	96.646	100.211	109.868	116.931	122.19	127.149	131.117	130.815
S22diaF2	3	喫	Verb	0.58927	0.7546	y@	0.09392	113.317	134.971	0.7546	0.6615945804305035	134.705	134.814	133.625	132.436	132.025	131.75	131.218	130.492	129.436	127.562	125.689	124.086	122.483	121.269	120.205	119.047	117.771	116.462	114.979	113.495
S22diaF2	4	哒	Aspect	0.7546	0.79028	a	0.035679999999999934	107.122	111.233	0.79028	0.7546	112.514	112.167	111.82	111.473	111.128	110.788	110.449	110.109	109.769	109.429	109.088	108.743	108.399	108.054	107.709	107.364	107.019	106.672	106.325	105.978
S22diaF2	5	杂	Classifier	0.79028	0.86448	a	0.037860000000000005	112.255	118.546	0.857461360837146	0.8341857464669078	117.726	117.889	118.051	118.213	118.375	118.537	118.209	117.854	117.499	117.144	116.788	116.318	115.562	114.806	114.049	113.293	112.537	112.757	113.558	114.358
S22diaF2	6	鸭	Object	0.86448	1.11598	@	0.15867999999999993	100.441	116.308	0.9884640318432202	1.075625569356802	103.821	102.329	101.523	100.843	100.532	100.786	101.189	102.379	104.068	105.957	108.577	110.876	112.978	115.177	116.004	116.239	115.782	114.03	111.32	109.078
S22diaND5	1	小	Name(prefix)	0.2625	0.4425	yaw	0.06373000000000001	107.305	115.602	0.37877	0.3877440571015368	103.84	109.198	114.556	113.616	111.149	108.682	107.381	107.552	107.723	107.934	108.613	109.293	109.972	110.366	110.649	110.931	111.412	112.254	113.097	113.939
S22diaND5	2	映	Name	0.4425	0.5425	iN	0.07782999999999995	124.7	140.79	0.46467	0.5425	122.788	123.881	124.969	126.043	127.117	128.092	128.968	129.844	131.521	133.474	135.428	136.405	137.373	138.259	138.881	139.502	139.993	140.344	140.695	140.888
S22diaND5	3	卖	Verb	0.5425	0.6925	@	0.10860000000000003	105.249	129.122	0.6925	0.5839	131.975	129.126	127.982	126.831	125.282	123.728	122.107	120.488	118.883	117.23	115.175	113.249	112.164	111.061	109.86	108.696	107.7	106.735	105.89	105.023
S22diaND5	4	哒	Aspect	0.6925	0.7725	a	0.04923999999999995	100.73	102.814	0.7641973605280399	0.7350286721844559	102.418	102.548	102.679	102.723	102.749	102.775	102.8	102.703	102.466	102.229	101.992	101.754	101.512	101.27	101.028	100.786	100.77	100.823	100.876	100.929
S22diaND5	5	杂	Classifier	0.7725	0.8425	a	0.040000000000000036	103.997	109.335	0.8025	0.8425	103.853	104.231	104.763	105.295	105.828	106.36	106.874	107.172	107.471	107.769	108.068	108.366	108.568	108.734	108.899	109.065	109.23	109.357	109.417	109.476
S22diaND5	6	柚	Object	0.8425	1.0256	o	0.15176000000000012	113.009	151.192	0.87384	0.9996232165023549	112.665	113.245	113.881	114.569	116.123	118.358	120.351	122.962	125.855	128.842	132.394	136.191	140.129	143.469	146.548	149.188	150.912	150.816	149.136	145.775
S22diaND5	7	子	 Object(suffix)	1.0256	1.16285	I	0.050349999999999895	104.15	113.994	1.131244127727973	1.1025	114.232	113.518	112.66	111.802	110.944	109.918	108.496	107.074	105.652	104.289	104.256	104.223	104.19	104.157	104.456	104.845	105.233	105.622	106.082	106.606
S22diaC2	1	小	Name(prefix)	0.1525	0.3525	yaw	0.08263999999999999	147.314	153.705	0.3525	0.3298800885401721	148.14	148.668	149.192	149.593	149.993	150.268	150.543	150.816	151.09	151.431	151.774	152.424	153.085	153.395	153.685	153.604	153.494	150.692	147.632	146.654
S22diaC2	2	影	Name	0.3525	0.59863	iN	0.20023999999999997	164.422	192.434	0.39839	0.5755555545103899	162.868	165.702	168.611	171.136	171.93	172.116	173.905	179.816	183.049	185.727	187.475	189.269	190.584	191.323	191.749	191.667	191.74	192.145	192.369	191.134
S22diaC2	3	买	Verb	0.59863	0.75829	@	0.09965999999999997	153.87	181.797	0.75829	0.65863	182.485	181.095	179.563	178.59	177.742	176.67	175.698	174.853	174.078	173.305	172.334	171.291	170.147	168.676	167.02	164.473	161.71	158.634	156.084	153.744
S22diaC2	4	哒	Aspect	0.75829	0.79286	a	0.03456999999999999	140.018	150.458	0.79286	0.75829	151.703	150.995	150.22	149.228	148.236	147.244	146.252	145.486	145.032	144.579	144.125	143.672	143.059	142.339	141.619	140.899	140.179	139.139	138.006	136.874
S22diaC2	5	杂	Classifier	0.79286	0.97992	a	0.10225000000000006	148.536	158.831	0.87767	0.950546800729895	148.347	149.994	151.472	152.768	153.643	154.315	154.98	155.67	156.395	156.98	157.527	158.072	158.46	158.708	158.787	158.77	158.539	158.185	157.748	155.281
S22diaC2	6	李	Object	0.97992	1.12041	i	0.10232999999999981	157.043	167.367	1.12041	1.0950069449519835	160.203	158.407	159.121	162.88	164.93	164.74	164.71	164.714	164.688	164.699	164.74	165.07	165.523	166.212	166.82	167.351	166.872	166.048	164.712	160.908
S22diaC2	7	子	 Object(suffix)	1.12041	1.33724	I	0.11273	136.581	142.741	1.32724	1.2678214989529424	136.381	136.626	137.153	137.909	138.836	139.906	140.914	141.803	142.28	142.574	142.623	142.07	141.156	140.187	139.429	139.143	138.968	138.737	138.161	137.381
S22diaNA5	1	小	Name(prefix)	0.65876	0.8325	yaw	0.08328999999999998	112.654	132.949	0.8325	0.7506235827664398	132.949	132.771	132.501	131.922	128.13	124.337	122.033	121.131	120.229	119.711	119.216	118.757	118.356	117.956	117.296	116.569	115.713	114.411	113.108	111.842
S22diaNA5	2	英	Name	0.8325	0.9625	iN	0.10676000000000008	105.2	112.095	0.9625	0.9321182280883992	107.445	106.878	106.347	105.944	105.622	105.406	105.259	106.206	107.887	109.097	109.983	110.716	111.34	111.745	111.99	111.917	111.605	111.043	110.287	108.136
S22diaNA5	3	开	Verb	0.9625	1.1325	@y	0.08928000000000003	105.469	109.545	1.1304926018286834	1.0728891087531538	107.078	107.338	107.667	108.129	108.591	108.982	109.368	109.392	109.111	108.78	108.153	107.525	107.097	106.738	106.416	106.167	105.917	105.732	105.552	105.473
S22diaNA5	4	哒	Aspect	1.1325	1.1925	a	0.029999999999999805	98.072	99.366	1.1794407447769486	1.1625	101.257	100.783	100.309	99.835	99.364	99.183	99.002	98.82	98.639	98.458	98.277	98.096	98.216	98.381	98.547	98.712	98.877	99.042	99.208	99.618
S22diaNA5	5	杂	Classifier	1.1925	1.2725	a	0.050000000000000044	113.861	114.559	1.2225	1.2462987135384507	112.324	112.698	113.073	113.447	113.822	114.007	114.17	114.333	114.495	114.529	114.478	114.427	114.377	114.31	114.21	114.109	114.008	113.915	114.002	114.089
S22diaNA5	6	椰	Object	1.2725	1.5188	E	0.19989999999999997	105.784	115.599	1.5188	1.460189216474148	107.65	106.397	105.839	105.962	105.95	106.647	107.054	107.402	108.099	109.128	110.543	112.279	113.879	115.128	115.578	115.372	114.978	114.352	112.369	107.768
S22diaNA5	7	子	 Object(suffix)	1.5188	1.6825	I	0.08000000000000007	96.894	104.817	1.6491508053258224	1.6720521541950113	103.652	103.402	103.036	102.652	102.224	101.6	100.975	100.321	99.637	98.953	98.673	98.478	98.233	97.704	97.175	97.33	98.261	99.191	100.989	103.016
S22diaN1D2	1	小	Name(prefix)	0.1225	0.3025	yaw	0.06994999999999998	117.737	120.743	0.2645985309363565	0.2929156103223961	119.381	119.431	119.481	119.32	119.043	118.767	118.477	118.179	117.88	117.796	117.911	118.025	118.243	118.585	118.927	119.341	119.866	120.392	120.443	119.534
S22diaN1D2	2	映	Name	0.3025	0.48229	iN	0.13583	124.683	200.34	0.34646	0.4813982400624191	124.36	127.226	130.371	133.16	135.646	137.952	140.227	144.063	149.626	155.417	162.675	172.998	179.459	184.198	187.013	189.832	192.651	195.11	197.556	199.985
S22diaN1D2	3	卖	Verb	0.48229	0.66783	@	0.11704999999999999	112.343	159.117	0.66783	0.55078	159.811	154.792	149.884	145.268	140.356	134.38	129.778	127.36	125.33	123.61	122.105	120.68	119.228	117.802	116.807	115.803	114.768	113.752	112.765	111.735
S22diaN1D2	4	哒	Aspect	0.66783	0.70578	a	0.03794999999999993	103.419	110.395	0.70578	0.66783	110.671	110.309	109.88	109.45	109.021	108.591	108.162	107.7	107.211	106.723	106.234	105.746	105.257	104.924	104.606	104.288	103.971	103.653	103.386	103.261
S22diaN1D2	5	杂	Classifier	0.70578	0.7925	a	0.04454999999999998	108.928	109.803	0.74795	0.7925	108.174	108.666	109.157	109.649	109.754	109.766	109.778	109.791	109.803	109.622	109.44	109.258	109.076	108.941	109.009	109.077	109.145	109.213	109.366	109.659
S22diaN1D2	6	柚	Object	0.7925	0.97581	o	0.1407299999999999	117.939	147.272	0.83508	0.9443054979026243	116.432	118.57	121.883	124.471	126.489	127.283	128.468	130.075	133.346	136.266	138.903	141.104	143.196	145.185	146.303	147.003	147.263	145.985	143.632	139.988
S22diaN1D2	7	子	 Object(suffix)	0.97581	1.15289	I	0.07038999999999995	99.864	105.288	1.116280052683764	1.0825	114.879	106.98	103.959	103.416	102.873	102.179	101.393	100.606	100.194	100.061	99.927	100.125	100.617	101.108	101.663	102.285	102.906	103.549	104.217	104.885
S22diaNC1	1	小	Name(prefix)	0.1125	0.2925	yaw	0.07999999999999999	119.162	124.511	0.23872295720512263	0.2925	123.163	123.164	122.797	121.537	120.276	119.646	119.411	119.177	119.65	120.172	120.786	121.668	122.551	123.143	123.523	123.904	124.133	124.346	124.62	125.111
S22diaNC1	2	影	Name	0.2925	0.4525	iN	0.12569000000000002	125.255	129.024	0.4525	0.4013759015107892	126.141	126.174	126.527	127.478	127.896	128.019	127.944	127.761	127.265	127.461	128.273	128.71	128.98	128.61	128.138	127.522	126.976	126.458	125.75	125.074
S22diaNC1	3	买	Verb	0.4525	0.5625	@	0.06118000000000001	120.842	124.596	0.5625	0.5060323959333248	124.355	124.456	124.557	124.418	124.128	123.839	123.538	123.148	122.759	122.369	122.116	121.952	121.787	121.633	121.577	121.52	121.463	121.337	121.166	120.996
S22diaNC1	4	哒	Aspect	0.5625	0.66028	a	0.06777999999999995	98.416	114.012	0.66028	0.5925	114.484	113.445	112.21	110.976	109.889	109.151	108.412	107.682	106.999	106.317	105.635	105.167	104.705	104.243	103.904	103.594	103.283	102.193	100.688	99.182
S22diaNC1	5	杂	Classifier	0.66028	0.78327	a	0.06076999999999999	116.468	119.141	0.78327	0.7332069166386288	118.61	118.822	118.942	119.062	119.093	118.954	118.814	118.674	118.561	118.454	118.347	118.216	118.026	117.836	117.646	117.356	117.034	116.713	116.426	116.251
S22diaNC1	6	李	Object	0.78327	1.0225	i	0.18894999999999995	105.549	122.302	1.0225	0.8494429322384548	121.802	122.185	122.273	121.982	121.799	121.752	121.893	121.937	121.806	121.609	121.382	121.083	120.556	120.052	119.398	118.179	115.093	110.716	107.316	105.48
S22diaNC1	7	子	 Object(suffix)	1.0225	1.18479	I	0.0666199999999999	95.94	101.406	1.16218820861678	1.1052448266722545	101.138	101.223	101.309	101.394	101.082	100.706	100.331	100.124	100.008	99.893	99.787	99.696	99.604	99.453	99.087	98.72	98.353	97.604	96.854	96.104
S22diaN1B2	1	小	Name(prefix)	0.10739	0.29249	yaw	0.08497000000000002	120.635	143.835	0.29249	0.20752	145.157	144.406	142.989	139.443	135.898	133.216	132.58	131.944	131.296	130.626	129.956	129.287	128.619	127.952	127.21	126.385	125.56	124.357	122.816	121.274
S22diaN1B2	2	莹	Name	0.29249	0.5525	iN	0.23403000000000002	83.164	109.358	0.4281662183533713	0.31847	109.445	105.475	101.404	97.791	92.644	89.943	90.139	87.226	85.955	83.934	84.499	87.889	92.104	95.057	97.842	102.271	106.17	108.414	109.089	106.941
S22diaN1B2	3	提	Verb	0.5525	0.72691	ia	0.12976999999999994	100.73	107.443	0.72691	0.6025028344671203	107.443	107.014	104.541	102.533	101.941	101.618	101.867	102.348	103.188	103.89	104.437	104.649	104.577	104.23	103.71	103.2	102.693	101.844	100.888	99.877
S22diaN1B2	4	哒	Aspect	0.72691	0.75863	a	0.03172000000000008	94.787	98.779	0.7399905376104899	0.75863	98.856	98.447	97.943	97.438	96.934	96.429	95.925	95.42	94.916	95.164	95.671	96.177	96.684	97.19	97.696	98.203	98.709	99.368	100.05	100.732
S22diaN1B2	5	杂	Classifier	0.75863	0.82209	a	0.04418999999999995	112.258	117.177	0.82209	0.7916169646376423	113.885	114.486	115.087	115.688	116.289	116.89	116.992	116.638	116.284	115.93	115.575	115.221	114.727	114.212	113.697	113.182	112.667	112.055	111.076	110.097
S22diaN1B2	6	篮	Object	0.82209	1.05978	@n	0.20657999999999999	90.412	102.176	0.9195966771418822	0.8532	104.02	102.406	98.435	95.49	93.215	91.177	90.414	90.533	90.897	91.667	92.251	92.318	93.104	93.866	94.743	96.482	98.476	99.517	99.903	99.582
S22diaN1B2	7	子	 Object(suffix)	1.05978	1.24123	I	0.08685999999999994	64.493	100.773	1.2275028344671204	1.1850053686379702	99.249	99.174	99.151	99.485	99.819	100.114	100.293	100.472	100.608	100.674	100.74	100.483	99.893	99.303	98.229	96.852	95.474	87.277	76.639	66.002
S22diaNF1	1	小	Name(prefix)	0.15857	0.32658	yaw	0.07684999999999997	120.473	140.312	0.32658	0.24991496598639468	140.312	138.644	136.892	135.303	134.546	133.789	133.249	133.069	132.888	132.533	132.054	131.576	130.67	129.657	128.638	127.084	125.53	124.015	122.635	121.255
S22diaNF1	2	岳	Name	0.32658	0.56891	o	0.20755	95.31	137.719	0.44851778930671277	0.5508551058917994	110.961	109.23	107.675	105.173	102.143	101.037	99.915	96.198	95.408	95.671	99.14	107.587	111.436	115.689	120.234	126.022	129.806	134.78	137.352	136.458
S22diaNF1	3	喫	Verb	0.56891	0.75409	y@	0.10467000000000004	119.954	129.597	0.75409	0.64942	131.747	130.273	129.289	128.72	128.353	128.193	127.924	127.52	127.05	126.48	125.973	125.58	125.12	124.506	123.797	122.812	121.877	121.129	120.459	120.191
S22diaNF1	4	哒	Aspect	0.75409	0.78751	a	0.033420000000000005	114.714	119.461	0.78751	0.75409	119.926	119.849	119.772	119.695	119.619	119.542	119.465	119.199	118.923	118.648	118.372	118.096	117.82	117.443	116.979	116.514	116.049	115.585	115.12	114.704
S22diaNF1	5	杂	Classifier	0.78751	0.87886	a	0.04601999999999995	121.422	127.488	0.87886	0.8475506547217049	124.691	125.389	126.086	126.663	126.85	127.036	127.223	127.409	127.209	126.727	126.246	125.765	125.283	124.488	123.667	122.845	122.024	121.176	120.253	119.33
S22diaNF1	6	鸭	Object	0.87886	1.17526	@	0.20872999999999997	95.946	146.232	1.040305727823823	1.171343537414966	104.022	101.01	98.079	96.901	96.78	96.601	96.256	96.007	96.321	98.571	101.414	104.945	109.324	113.377	118.013	122.492	125.977	129.349	134.47	141.861
S22diaNB5	1	小	Name(prefix)	0.16862	0.33789	yaw	0.08479000000000003	116.129	124.38	0.33789	0.2531	124.84	124.683	124.527	124.26	122.15	120.039	118.097	117.545	116.993	116.508	116.372	116.236	116.158	116.299	116.439	116.513	116.399	116.284	115.547	113.452
S22diaNB5	2	莹	Name	0.33789	0.51368	iN	0.14812000000000003	98.345	107.138	0.42965145151538864	0.36556	107.143	105.034	102.883	100.637	99.573	99.228	99.068	98.868	98.505	98.466	98.683	99.582	100.597	101.68	102.619	103.41	103.648	103.718	103.52	102.528
S22diaNB5	3	提	Verb	0.51368	0.6986	ia	0.13817000000000002	99.203	103.851	0.5968778531786444	0.6768756289322666	102.621	102.435	101.705	100.785	99.627	99.205	99.203	99.525	99.918	100.563	101.144	101.484	101.944	102.583	103.06	103.424	103.654	103.845	103.577	103.185
S22diaNB5	4	哒	Aspect	0.6986	0.72174	a	0.02314000000000005	98.299	101.61	0.72174	0.6986	102.23	102.07	101.909	101.749	101.57	101.264	100.957	100.651	100.345	100.038	99.732	99.425	99.119	98.813	98.506	98.256	98.123	97.989	97.856	97.723
S22diaNB5	5	杂	Classifier	0.72174	0.81344	a	0.05524000000000007	107.332	111.651	0.81344	0.7747605850896031	108.825	109.727	110.629	111.265	111.357	111.449	111.541	111.633	111.41	111.11	110.81	110.51	110.112	109.457	108.803	108.149	107.494	107.125	106.851	106.577
S22diaNB5	6	篮	Object	0.81344	1.06699	@n	0.22476000000000007	87.934	99.782	0.9038818729936438	0.84223	103.016	99.658	96.076	92.575	90.145	88.512	88.565	88.887	89.031	90.214	91.061	92.365	93.7	93.815	93.105	92.377	93.332	96.138	98.472	97.656
