"idx","boundary","rhyme","case","participant","dia","tone","Time","FocusCon","F0_semi","underfocus","F0_semi_scale"
2,0,"iN","Name","S22","diaN","T1",3,"F2_1",-0.00346527182962619,"0",-0.251475894081537
2,0,"iN","Name","S22","diaN","T1",3,"F5_1",-0.572409873973715,"0",-0.343890701880021
2,0,"iN","Name","S22","diaN","T1",3,"F2_5",0.568944602144089,"0",0.0924148077984836
2,0,"iN","Name","S22","diaN","T1",4,"F1",-1.32538315107172,"0",-1.22713504517427
2,0,"iN","Name","S22","diaN","T1",4,"F2",-1.4114183821903,"1",-1.50630328007885
2,0,"iN","Name","S22","diaN","T1",4,"F5",-1.93451878514805,"0",-1.56800210823909
2,0,"iN","Name","S22","diaN","T1",4,"F2_1",-0.086035231118581,"0",-0.279168234904577
2,0,"iN","Name","S22","diaN","T1",4,"F5_1",-0.609135634076336,"0",-0.340867063064817
2,0,"iN","Name","S22","diaN","T1",4,"F2_5",0.523100402957755,"0",0.0616988281602395
2,0,"iN","Name","S22","diaN","T1",5,"F1",-1.25107979523142,"0",-1.17043108087054
2,0,"iN","Name","S22","diaN","T1",5,"F2",-1.36739843167736,"1",-1.37973048189584
2,0,"iN","Name","S22","diaN","T1",5,"F5",-1.98721702534146,"0",-1.644013186951
2,0,"iN","Name","S22","diaN","T1",5,"F2_1",-0.116318636445935,"0",-0.209299401025296
2,0,"iN","Name","S22","diaN","T1",5,"F5_1",-0.736137230110033,"0",-0.473582106080452
2,0,"iN","Name","S22","diaN","T1",5,"F2_5",0.619818593664098,"0",0.264282705055156
2,0,"iN","Name","S22","diaN","T1",6,"F1",-1.24134326219278,"0",-1.20134922686951
2,0,"iN","Name","S22","diaN","T1",6,"F2",-1.30756536741108,"1",-1.21751173630348
2,0,"iN","Name","S22","diaN","T1",6,"F5",-2.02265750576966,"0",-1.72612544237902
2,0,"iN","Name","S22","diaN","T1",6,"F2_1",-0.0662221052183001,"0",-0.0161625094339646
2,0,"iN","Name","S22","diaN","T1",6,"F5_1",-0.781314243576888,"0",-0.524776215509509
2,0,"iN","Name","S22","diaN","T1",6,"F2_5",0.715092138358588,"0",0.508613706075545
2,0,"iN","Name","S22","diaN","T1",7,"F1",-1.19133361406894,"0",-1.47687957989749
2,0,"iN","Name","S22","diaN","T1",7,"F2",-1.19806630844198,"1",-1.31603742420601
2,0,"iN","Name","S22","diaN","T1",7,"F5",-2.04681827728062,"0",-1.79695718260122
2,0,"iN","Name","S22","diaN","T1",7,"F2_1",-0.00673269437304902,"0",0.160842155691481
2,0,"iN","Name","S22","diaN","T1",7,"F5_1",-0.855484663211681,"0",-0.320077602703734
