filename	idx	character	case	minTime	maxTime	rhyme	rhyme_duration	f0min	f0max	f0min_time	f0max_time	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20
S2diaNC5	2	影	Name	0.5325	0.6425	yin	0.10999999999999999	125.01	130.222	0.5846286967766064	0.6425	128.915	129.963	129.703	129.152	128.263	127.491	126.83	126.14	125.427	125.109	125.035	125.751	126.855	127.443	127.833	128.311	128.815	129.462	130.14	130.629
S2diaNC5	3	买	Verb	0.6425	0.73156	@y	0.06072999999999995	131.126	134.345	0.73156	0.6755572919904494	133.921	134.228	134.189	133.938	133.687	133.426	133.063	132.701	132.338	132.046	131.809	131.572	131.343	131.337	131.331	131.325	131.294	131.238	131.183	131.127
S2diaNC5	4	了	Aspect	0.73156	0.79298	o	0.026900000000000035	123.845	126.667	0.7821655328798185	0.7597216545050895	126.426	126.496	126.565	126.635	126.612	126.51	126.408	126.306	126.203	126.101	125.999	125.897	125.709	125.457	125.205	124.953	124.701	124.448	124.196	123.944
S2diaNC5	5	把	Classifier	0.79298	0.9225	a	0.07833000000000001	94.706	104.591	0.9151028715560687	0.8464512471655328	104.591	104.378	103.869	103.359	102.71	101.996	101.281	100.903	100.544	100.188	99.843	99.498	99.285	99.218	99.151	97.938	96.319	94.707	94.872	95.037
S2diaNC5	6	椅	Object	0.9225	1.21636	i	0.2938600000000001	97.418	170.108	0.9225	1.1828604790960653	95.379	98.897	102.247	102.767	104.958	106.795	108.271	109.751	112.586	116.243	119.663	122.82	128.277	136.429	143.487	150.874	157.69	166.567	169.575	166.23
S2diaNC5	7	子	Object(suffix)	1.21636	1.39801	I	0.01407999999999987	90.558	90.558	1.37801	1.36393	95.853	95.357	94.862	94.366	93.87	93.375	92.879	92.384	91.888	91.393	90.897	90.503	90.326	90.15	89.974	89.798	89.622	89.445	89.269	89.093
S2diaN1D1	1	小	Name(prefix)	0.3525	0.55602	yaw	0.05609999999999998	145.989	151.0	0.5162953583180817	0.55602	148.366	148.119	147.585	147.052	146.518	145.991	146.231	146.471	146.711	146.951	147.415	148.062	148.708	149.355	149.963	150.201	150.439	150.677	150.915	151.132
S2diaN1D1	2	映	Name	0.55602	0.71727	in	0.12651	85.117	125.261	0.7004494719085514	0.59076	130.996	127.594	123.433	117.619	112.131	107.282	103.347	101.02	98.174	94.502	91.613	89.852	88.728	88.437	87.788	86.716	85.906	85.378	85.482	86.204
S2diaN1D1	3	买	Verb	0.71727	0.85261	@y	0.06555999999999995	115.647	129.667	0.78705	0.8514807226551467	113.543	115.745	115.973	116.202	116.43	116.966	117.694	118.422	119.151	120.197	121.323	122.448	123.574	124.319	125.06	125.801	126.562	127.416	128.269	129.123
S2diaN1D1	4	了	Aspect	0.85261	0.92431	o	0.03733999999999993	111.406	125.136	0.9139229024943311	0.87697	126.107	125.956	125.804	125.652	125.5	125.348	125.197	124.843	124.354	123.865	123.375	122.886	122.397	121.907	120.45	118.889	117.328	115.766	114.205	112.644
S2diaN1D1	5	双	Classifier	0.92431	1.1425	waN	0.09340999999999999	95.236	99.049	1.1425	1.1064670745509033	96.936	97.282	97.974	98.666	98.672	98.532	98.425	98.513	98.602	98.719	98.869	99.019	99.037	99.021	98.945	98.43	97.915	97.233	96.339	95.445
S2diaN1D1	6	袜	Object	1.1425	1.35285	a	0.17503000000000002	84.27	93.595	1.3514229024943312	1.17782	94.434	93.772	93.34	92.93	92.379	92.401	92.629	93.007	93.166	93.133	92.89	92.249	91.392	90.473	89.591	87.694	86.343	85.835	85.053	84.542
S2diaN1D1	7	子	Object(suffix)	1.35285	1.58779	I	0.07359000000000004	78.727	97.582	1.54779	1.4764229024943312	97.582	96.744	94.628	92.512	90.395	90.158	89.924	89.689	89.217	88.587	87.957	87.252	86.257	85.261	84.266	82.804	81.23	79.656	77.976	76.142
S2diaC5	1	小	Name(prefix)	0.2425	0.48305	yaw	0.06172	124.461	134.698	0.45731955790806555	0.4228970030875422	134.333	134.578	134.116	132.969	131.822	130.742	129.737	128.733	127.636	126.418	125.199	124.548	124.766	124.985	125.238	125.551	125.864	126.253	126.804	127.355
S2diaC5	2	影	Name	0.48305	0.6225	yin	0.13945000000000007	130.192	134.775	0.48305	0.5599887395183644	127.976	129.792	131.56	132.356	131.934	131.802	132.526	133.138	133.178	133.691	134.335	134.711	134.521	133.708	133.341	133.059	132.523	132.349	131.985	131.474
S2diaC5	3	买	Verb	0.6225	0.72405	@y	0.06592999999999993	135.456	137.62	0.72405	0.7054575384713332	135.466	135.504	135.646	135.788	135.978	136.218	136.458	136.765	137.109	137.452	137.471	137.411	137.35	137.44	137.536	137.596	137.389	137.181	136.819	136.043
S2diaC5	4	了	Aspect	0.72405	0.8025	o	0.04669000000000001	119.151	129.022	0.8025	0.75581	129.024	129.023	129.023	129.022	128.752	128.383	128.015	127.647	127.007	126.26	125.514	124.767	124.13	123.539	122.949	122.358	121.656	120.904	120.151	119.399
